,category,id,item_nm,item_price,url,img_url
3666,sofa,454441,레브 4인용 무빙헤드레스트 가죽 소파 2colors,"398,000원",https://ohou.se/productions/454441/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162365890981802143.jpg?gif=1&w=480&h=480&c=c
3667,sofa,753062,[5%쿠폰] 플랫 3인용 USB 아쿠아텍스 소파(스툴포함) 2colors,"199,000원",https://ohou.se/productions/753062/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162329022901888058.jpg?gif=1&w=480&h=480&c=c
3668,sofa,144993,물망초 4인용 아쿠아텍스 스웨이드 패브릭소파 8colors,"429,000원",https://ohou.se/productions/144993/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160574812122532023.jpg?gif=1&w=480&h=480&c=c
3669,sofa,522877,바엘 사하라 이지클린 4인용 소파 스툴세트 3colors,"549,000원",https://ohou.se/productions/522877/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162944960734450142.jpg?gif=1&w=480&h=480&c=c
3670,sofa,415024,프라하 럭셔리 벨벳소파 4인용 3colors,"899,000원",https://ohou.se/productions/415024/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159521687042916675.jpg?gif=1&w=480&h=480&c=c
3671,sofa,361106,끌레망 천연소가죽 면피 가죽소파 6인용 3colors,"899,000원",https://ohou.se/productions/361106/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159549111111306712.jpg?gif=1&w=480&h=480&c=c
3672,sofa,588867,EKTORP 3인용 소파 218x88,"526,900원",https://ohou.se/productions/588867/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/15650448069645_r1nq5.jpg?gif=1&w=480&h=480&c=c
3673,sofa,383744,헨트데이베드 고무나무 3인 패브릭 소파베드/원목소파 2type 6colors,"438,000원",https://ohou.se/productions/383744/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162062314705864376.JPG?gif=1&w=480&h=480&c=c
3674,sofa,31252,엘사 인조가죽 3인용 소파 (스툴포함) 2colors,"178,000원",https://ohou.se/productions/31252/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1558961195623_h9woz.jpg?gif=1&w=480&h=480&c=c
3675,sofa,86931,[쿠폰할인] 마일리 3인용 스타일클린 워셔블 패브릭소파 2type(추가커버 할인),"426,000원",https://ohou.se/productions/86931/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158762269695699142.jpg?gif=1&w=480&h=480&c=c
3676,sofa,346980,[10%쿠폰] 브루트 3인 가죽소파,"828,000원",https://ohou.se/productions/346980/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/163161033768188444.jpg?gif=1&w=480&h=480&c=c
3677,sofa,509362,[리퍼] 리버치 3인 가죽소파(스툴선택),"169,000원",https://ohou.se/productions/509362/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159462586143269921.jpg?gif=1&w=480&h=480&c=c
3678,sofa,32416,[연휴특가] 모닝듀 방수패브릭 소파베드 2colors,"155,000원",https://ohou.se/productions/32416/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162864118512557832.jpg?gif=1&w=480&h=480&c=c
3679,sofa,361101,끌레망 천연소가죽 면피 가죽소파 4인용 3colors,"699,000원",https://ohou.se/productions/361101/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160507832974723074.jpg?gif=1&w=480&h=480&c=c
3680,sofa,419597,퓨리스 구스다운 헤드레스트 4인용 가죽소파,"429,000원",https://ohou.se/productions/419597/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159540190606163356.jpg?gif=1&w=480&h=480&c=c
3681,sofa,373726,[연휴특가] 마일드 아쿠아텍스 등받이 확장형 4인용 소파,"589,000원",https://ohou.se/productions/373726/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/163123885539123329.jpg?gif=1&w=480&h=480&c=c
3682,sofa,120540,로첼라 3인 가죽소파 2colors,"142,000원",https://ohou.se/productions/120540/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1557298462_101103_1.jpg?gif=1&w=480&h=480&c=c
3683,sofa,376489,[10%쿠폰][단독] 포키드 3인 기능성 스위브 패브릭소파 8colors(스툴증정),"1,350,000원",https://ohou.se/productions/376489/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162244535239698204.jpg?gif=1&w=480&h=480&c=c
3684,sofa,357513,볼륨 2인용 대방석세트 좌식쇼파(풀세트),"105,000원",https://ohou.se/productions/357513/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159660018988895235.jpg?gif=1&w=480&h=480&c=c
3685,sofa,146033,로미노 4인용 카우치 가죽소파 2colors,"398,000원",https://ohou.se/productions/146033/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156255084209636734.jpg?gif=1&w=480&h=480&c=c
3686,sofa,381058,라델 4인용 통가죽 카우치소파 3colors,"665,000원",https://ohou.se/productions/381058/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159287380346834843.jpg?gif=1&w=480&h=480&c=c
3687,sofa,244352,[기간한정] 이든 미니 카우치 멀티케어 소파 2type,"730,000원",https://ohou.se/productions/244352/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158166104295832178.jpg?gif=1&w=480&h=480&c=c
3688,sofa,891448,[5%쿠폰] 베이 아쿠아텍스 3인용 모듈 소파(스툴포함),"325,000원",https://ohou.se/productions/891448/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162443685568320973.jpg?gif=1&w=480&h=480&c=c
3689,sofa,302014,키핑 각도조절 컵홀더 소파베드 4colors,"157,800원",https://ohou.se/productions/302014/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158925244890883018.jpg?gif=1&w=480&h=480&c=c
3690,sofa,37333,홀릭 천연가죽 4인소파 4colors,"429,000원",https://ohou.se/productions/37333/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161613646510021333.jpg?gif=1&w=480&h=480&c=c
3691,sofa,335856,[연휴특가] [쿠폰할인] 카메론 3인용 스타일클린 워셔블 패브릭소파(추가커버할인),"410,000원",https://ohou.se/productions/335856/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159054527639414956.jpg?gif=1&w=480&h=480&c=c
3692,sofa,144966,로한 3인용 아쿠아텍스 스웨이드 패브릭소파 8colors,"320,000원",https://ohou.se/productions/144966/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160574809436776958.jpg?gif=1&w=480&h=480&c=c
3693,sofa,643961,뮬 MUUL 아쿠아패브릭 4인소파 3colors,"419,000원",https://ohou.se/productions/643961/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161009119446103244.jpg?gif=1&w=480&h=480&c=c
3694,sofa,814618,[5%쿠폰] 모아나 아쿠아텍스 4인용 소파,"275,000원",https://ohou.se/productions/814618/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162001987119994751.jpg?gif=1&w=480&h=480&c=c
3695,sofa,361721,DK210 3.5인/4인용 풀커버 그레이 패브릭 (1+1 커버증정),"648,000원",https://ohou.se/productions/361721/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159177388984900197.jpg?gif=1&w=480&h=480&c=c
3696,sofa,126457,로미노 3인용 가죽소파 2colors,"176,000원",https://ohou.se/productions/126457/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1558508662819_WtMA7HSZHW.jpg?gif=1&w=480&h=480&c=c
3697,sofa,324952,NEW 다인 애쉬원목 오리털 4인용 패브릭소파 (1+1 커버증정),"499,000원",https://ohou.se/productions/324952/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162979397617519093.jpg?gif=1&w=480&h=480&c=c
3698,sofa,151229,[10%쿠폰] 아르테 4인 기능성 천연면피 소가죽 소파 8colors+스툴 추가선택,"2,150,000원",https://ohou.se/productions/151229/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157294258035539588.jpg?gif=1&w=480&h=480&c=c
3699,sofa,370518,리브 4인 헤드레스트 가죽소파 2colors(쿠션무료증정),"399,000원",https://ohou.se/productions/370518/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162512086422577391.jpg?gif=1&w=480&h=480&c=c
3700,sofa,310341,[단독] 캐롤 3인 러스티카 패브릭소파 (헤드레스트 1ea 증정),"1,309,000원",https://ohou.se/productions/310341/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159368271783972994.JPG?gif=1&w=480&h=480&c=c
3701,sofa,409401,[10%쿠폰] 버블리 4인 기능성 천연면피 소가죽소파 11colors+스툴 추가선택,"2,100,000원",https://ohou.se/productions/409401/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159478496670395209.jpg?gif=1&w=480&h=480&c=c
3702,sofa,868682,모데라토 천연면피 가죽소파 3.5인 카우치형 3colors (usb테이블증정),"829,000원",https://ohou.se/productions/868682/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162305835337092881.jpg?gif=1&w=480&h=480&c=c
3703,sofa,410074,카누 가죽 코너형 소파,"649,000원",https://ohou.se/productions/410074/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157301437072079278.jpg?gif=1&w=480&h=480&c=c
3704,sofa,171110,생활방수 에코 아쿠아텍스 생활방수 3인용 소파 3color,"239,000원",https://ohou.se/productions/171110/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156700688311734464.jpg?gif=1&w=480&h=480&c=c
3705,sofa,442517,[연휴특가] DK063 4인 모듈형 풀커버 패브릭 발수 듀커소파 (1+1 커버증정),"1,264,000원",https://ohou.se/productions/442517/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159678212885253263.jpg?gif=1&w=480&h=480&c=c
3706,sofa,901367,"어썸 아쿠아텍스 3인용 모듈형 소파, 소파베드, 카우치","259,000원",https://ohou.se/productions/901367/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162632391554205459.jpg?gif=1&w=480&h=480&c=c
3707,sofa,881354,비비드 천연면피 스터닝 통가죽 3인소파 3colors,"799,000원",https://ohou.se/productions/881354/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162382534646675351.jpg?gif=1&w=480&h=480&c=c
3708,sofa,365166,[10%쿠폰][단독] 루스 3.5인 이태리 천연면피 소가죽소파 5colors(스툴증정),"1,500,000원",https://ohou.se/productions/365166/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162244529552414316.jpg?gif=1&w=480&h=480&c=c
3709,sofa,408410,[10%쿠폰][단독] 포키드 3인 기능성 슈렁큰 천연면피 소가죽소파(스툴증정),"1,500,000원",https://ohou.se/productions/408410/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162244540117326818.jpg?gif=1&w=480&h=480&c=c
3710,sofa,340921,에이든 아쿠아텍스 패브릭 4인용 소파 (스툴증정) 2colors,"458,000원",https://ohou.se/productions/340921/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159703556378411934.jpg?gif=1&w=480&h=480&c=c
3711,sofa,245118,엘몬조 맥스트라이조야원단 카우치형 4인용 소파,"878,000원",https://ohou.se/productions/245118/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162997075592836250.jpg?gif=1&w=480&h=480&c=c
3712,sofa,785957,소담 쿼룸 스마트케어 모듈 4인 확장형 소파,"439,000원",https://ohou.se/productions/785957/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162511647618152801.jpg?gif=1&w=480&h=480&c=c
3713,sofa,128274,쿠바트 3인용 가죽쇼파 2colors,"218,000원",https://ohou.se/productions/128274/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156626911327149474.jpg?gif=1&w=480&h=480&c=c
3714,sofa,876727,사만다 4인 스윙 무빙팔걸이 조야원단 패브릭 소파 2color,"709,000원",https://ohou.se/productions/876727/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162451621799646308.jpg?gif=1&w=480&h=480&c=c
3715,sofa,388718,리노 2인용 아쿠아텍스 디자인소파 3colors(쿠션증정/리뷰이벤트),"175,000원",https://ohou.se/productions/388718/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162512081081068389.jpg?gif=1&w=480&h=480&c=c
3716,sofa,675981,모두의 동백 3인 오픈형 패브릭 모듈 소파 2colors,"299,000원",https://ohou.se/productions/675981/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162270618261156124.jpg?gif=1&w=480&h=480&c=c
3717,sofa,299053,노아 데이베드 아쿠아텍스 원목 소파베드 2colors,"179,000원",https://ohou.se/productions/299053/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162389404796671062.jpg?gif=1&w=480&h=480&c=c
3718,sofa,138224,물망초 3인용 아쿠아텍스 패브릭소파 8colors,"274,000원",https://ohou.se/productions/138224/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160574800998605379.jpg?gif=1&w=480&h=480&c=c
3719,sofa,341695,스카온 구스다운 천연가죽 3인용 소파 4colors,"319,000원",https://ohou.se/productions/341695/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160929287510781131.jpg?gif=1&w=480&h=480&c=c
3720,sofa,749505,몽리 아쿠아 3인 소파(스툴포함 / 리뷰이벤트),"424,000원",https://ohou.se/productions/749505/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161611806063147339.jpg?gif=1&w=480&h=480&c=c
3721,sofa,32427,메리트 좌식 소파베드 3colors,"78,000원",https://ohou.se/productions/32427/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160505904776850227.jpg?gif=1&w=480&h=480&c=c
3722,sofa,427283,라티나 구스다운 헤드레스트 4인용 가죽소파,"429,000원",https://ohou.se/productions/427283/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162624433246241402.jpg?gif=1&w=480&h=480&c=c
3723,sofa,698506,브로드 오픈형 3인용 더블케어 프리미엄 패브릭 소파베드 2colors,"299,000원",https://ohou.se/productions/698506/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161417218409921644.jpg?gif=1&w=480&h=480&c=c
3724,sofa,930556,에스코디 매직 2-3인 공간 확장형 생활발수 소파 소파베드 (SD-1036-2P),"359,000원",https://ohou.se/productions/930556/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162641979709271262.jpg?gif=1&w=480&h=480&c=c
3725,sofa,415061,포지티아 생활방수 3중레이어 아쿠아텍스 패브릭 소파 3인용,"268,000원",https://ohou.se/productions/415061/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156486281133694438.jpg?gif=1&w=480&h=480&c=c
3726,sofa,641806,[리퍼]헤드레스트 켄트 초생피가죽 3인용 소파(스툴선택),"199,000원",https://ohou.se/productions/641806/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160999496395599094.jpg?gif=1&w=480&h=480&c=c
3727,sofa,477646,에비뉴엘 4인 천연면피 소가죽소파 9colors,"1,550,000원",https://ohou.se/productions/477646/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159971734123556480.jpg?gif=1&w=480&h=480&c=c
3728,sofa,113899,[10%쿠폰] 듀엣모노 컴팩트 3인 패브릭소파 3colors,"436,000원",https://ohou.se/productions/113899/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157050831171651148.jpg?gif=1&w=480&h=480&c=c
3729,sofa,685029,[입점기념] 바비 소파 이지클린 패브릭 3인용 일자형 쇼파,"270,000원",https://ohou.se/productions/685029/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161355057215869336.jpg?gif=1&w=480&h=480&c=c
3730,sofa,749512,몽리 아쿠아 2인 소파 (스툴포함 / 리뷰이벤트),"380,000원",https://ohou.se/productions/749512/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161637350203629246.jpg?gif=1&w=480&h=480&c=c
3731,sofa,492675,Ditto 아쿠아 3인소파,"333,000원",https://ohou.se/productions/492675/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1600763479_101264_1.jpg?gif=1&w=480&h=480&c=c
3732,sofa,868451,[리퍼] 알레그로 카우치 가죽 소파,"389,000원",https://ohou.se/productions/868451/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162383005823271544.jpg?gif=1&w=480&h=480&c=c
3733,sofa,802475,카리브 3.5인 이태리 천연면피 가죽소파,"1,880,000원",https://ohou.se/productions/802475/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162035285177832658.jpg?gif=1&w=480&h=480&c=c
3734,sofa,389131,[10%쿠폰][단독] 아드리안 4인 천연면피 소가죽소파 9colors(스툴증정),"1,650,000원",https://ohou.se/productions/389131/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159341683831988978.jpg?gif=1&w=480&h=480&c=c
3735,sofa,675996,모두의 동백 3인 패브릭 모듈 소파 2colors,"279,000원",https://ohou.se/productions/675996/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161761729545042203.jpg?gif=1&w=480&h=480&c=c
3736,sofa,928877,로린 아쿠아텍스 패브릭 4인 소파 4colors,"442,000원",https://ohou.se/productions/928877/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162633803360975317.jpg?gif=1&w=480&h=480&c=c
3737,sofa,506602,위드미 USB 패브릭 접이식 소파베드 겸 침대,"249,000원",https://ohou.se/productions/506602/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160257041170154261.jpg?gif=1&w=480&h=480&c=c
3738,sofa,283107,[쿠폰할인] 빈스 3인 소파(베이지),"743,000원",https://ohou.se/productions/283107/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1587433033_101903_1.jpg?gif=1&w=480&h=480&c=c
3739,sofa,207833,에블린 기능성 생활방수 패브릭 아쿠아 스웨이드 3.5인용 소파,"740,000원",https://ohou.se/productions/207833/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162131441019737754.jpg?gif=1&w=480&h=480&c=c
3740,sofa,554350,퓨리 이태리 천연소가죽 4인소파 3types 3colors,"699,000원",https://ohou.se/productions/554350/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/163461753988294344.jpg?gif=1&w=480&h=480&c=c
3741,sofa,508931,[리퍼] 플랩 이동형 2인 소파베드+쿠션포함,"138,900원",https://ohou.se/productions/508931/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160212268727678279.png?gif=1&w=480&h=480&c=c
3742,sofa,527805,뉴 네오 사하라 이지클린 3인용 소파 3colors,"365,000원",https://ohou.se/productions/527805/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162944914839349719.jpg?gif=1&w=480&h=480&c=c
3743,sofa,361099,끌레망 천연소가죽 면피 가죽소파 3인용 3colors,"499,000원",https://ohou.se/productions/361099/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160507831737359535.jpg?gif=1&w=480&h=480&c=c
3744,sofa,310873,자코비 무빙헤드 6인 코너형 가죽소파 2colors,"719,000원",https://ohou.se/productions/310873/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1589784619_100278_1.jpg?gif=1&w=480&h=480&c=c
3745,sofa,409799,[10%쿠폰] 베니 4인 천연면피 소가죽소파 9colors,"1,750,000원",https://ohou.se/productions/409799/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162933417365081904.jpg?gif=1&w=480&h=480&c=c
3746,sofa,904379,DK215 카우치 패브릭소파 (1+1커버 증정),"1,468,000원",https://ohou.se/productions/904379/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162512309369189374.jpg?gif=1&w=480&h=480&c=c
3747,sofa,349114,세실리 3인 풀커버 패브릭 소파 (스툴포함),"259,000원",https://ohou.se/productions/349114/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156516259497909928.jpg?gif=1&w=480&h=480&c=c
3748,sofa,444856,벨로나 벨벳 골드 소파베드 3인용 3colors,"139,000원",https://ohou.se/productions/444856/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159710731835085730.jpg?gif=1&w=480&h=480&c=c
3749,sofa,267184,DK009 4인용 풀커버 그레이 패브릭 발수소파 (1+1 커버증정),"780,000원",https://ohou.se/productions/267184/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158563242674874901.jpg?gif=1&w=480&h=480&c=c
3750,sofa,857635,레오 3인 패브릭소파＋스툴,"319,000원",https://ohou.se/productions/857635/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162268092324375206.jpg?gif=1&w=480&h=480&c=c
3751,sofa,182271,프렌치 풀커버 3인소파(색상변경가능),"602,100원",https://ohou.se/productions/182271/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156955443769997249.jpg?gif=1&w=480&h=480&c=c
3752,sofa,683887,몽드 스마트케어 4인 소파세트(스툴포함),"599,000원",https://ohou.se/productions/683887/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162883460610355855.jpg?gif=1&w=480&h=480&c=c
3753,sofa,782130,[리퍼]미쟈크 4인 아쿠아 패브릭 소파 2colors (스툴선택),"295,000원",https://ohou.se/productions/782130/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161819100658781338.jpg?gif=1&w=480&h=480&c=c
3754,sofa,492732,켈른 아쿠아 3인소파,"310,000원",https://ohou.se/productions/492732/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1600764629_101273_1.jpg?gif=1&w=480&h=480&c=c
3755,sofa,344056,데이브쇼파베드 패브릭 2colors,"179,800원",https://ohou.se/productions/344056/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1541062958140_3cKwt.jpg?gif=1&w=480&h=480&c=c
3756,sofa,408435,[10%쿠폰][단독] 포키드 4인 기능성 슈렁큰 천연면피 소가죽소파(스툴증정),"2,180,000원",https://ohou.se/productions/408435/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162244542027848767.jpg?gif=1&w=480&h=480&c=c
3757,sofa,514254,키핑 각도조절 컵홀더 패브릭 소파베드 8colors,"157,800원",https://ohou.se/productions/514254/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/15650448057980_Gy2ZQ.jpg?gif=1&w=480&h=480&c=c
3758,sofa,785961,소담 쿼룸 스마트케어 모듈 3인 소파,"299,000원",https://ohou.se/productions/785961/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1618297439_107666_1.jpg?gif=1&w=480&h=480&c=c
3759,sofa,884323,세레니티 아쿠아텍스 3인용 패브릭 소파,"479,000원",https://ohou.se/productions/884323/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162988497124772846.jpg?gif=1&w=480&h=480&c=c
3760,sofa,310735,로즈망 패브릭 패턴 방수 PU 2인용 접이식 소파베드 쇼파 침대,"129,700원",https://ohou.se/productions/310735/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160497381610776428.jpg?gif=1&w=480&h=480&c=c
3761,sofa,553685,와이드 싱글 패브릭 소파베드 7colors(쿠션증정),"69,900원",https://ohou.se/productions/553685/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159849895182293950.jpg?gif=1&w=480&h=480&c=c
